EqupmentIDChar,EquipmentIDNum,EquipmentName,Description,Status,Location 
PWW,081,Power Supply,5V Wall Wart,Available,Primary
PWW,082,Power Supply,5V Wall Wart,Available,Primary
PWW,083,Power Supply,5V Wall Wart,Available,Primary
PWW,084,Power Supply,5V Wall Wart,Checked Out,Out
PWW,085,Power Supply,5V Wall Wart,Available,Primary
PWW,086,Power Supply,5V Wall Wart,Checked Out,Out
PWW,087,Power Supply,5V Wall Wart,Available,Secondary
PWW,088,Power Supply,5V Wall Wart,Available,Secondary
PWW,089,Power Supply,5V Wall Wart,Checked Out,Out
PWW,090,Power Supply,5V Wall Wart,Available,Secondary
PWW,091,Power Supply,5V Wall Wart,Checked Out,Out
PWW,092,Power Supply,5V Wall Wart,Available,Secondary
PWW,093,Power Supply,5V Wall Wart,Checked Out,Out
PWW,094,Power Supply,5V Wall Wart,Available,Primary
PWW,095,Power Supply,5V Wall Wart,Available,Secondary
PWW,096,Power Supply,5V Wall Wart,Available,Primary
PWW,097,Power Supply,5V Wall Wart,Checked Out,Out
PWW,098,Power Supply,5V Wall Wart,Available,Secondary
PWW,099,Power Supply,5V Wall Wart,Checked Out,Out
PWW,100,Power Supply,5V Wall Wart,Checked Out,Out
PWW,101,Power Supply,5V Wall Wart,Checked Out,Out
PWW,102,Power Supply,5V Wall Wart,Available,Secondary
PWW,103,Power Supply,5V Wall Wart,Checked Out,Out
PWW,104,Power Supply,5V Wall Wart,Checked Out,Out
PWW,105,Power Supply,5V Wall Wart,Available,Primary
PWW,106,Power Supply,5V Wall Wart,Available,Secondary
PWW,107,Power Supply,5V Wall Wart,Checked Out,Out
PWW,108,Power Supply,5V Wall Wart,Checked Out,Out
PWW,109,Power Supply,5V Wall Wart,Checked Out,Out
PWW,110,Power Supply,5V Wall Wart,Available,Primary
PWW,111,Power Supply,5V Wall Wart,Available,Secondary
PWW,112,Power Supply,5V Wall Wart,Checked Out,Out
PWW,113,Power Supply,5V Wall Wart,Checked Out,Out
PWW,114,Power Supply,5V Wall Wart,Checked Out,Out
PWW,115,Power Supply,5V Wall Wart,Available,Secondary
PWW,116,Power Supply,5V Wall Wart,Available,Secondary
PWW,117,Power Supply,5V Wall Wart,Checked Out,Out
PWW,118,Power Supply,5V Wall Wart,Checked Out,Out
PWW,119,Power Supply,5V Wall Wart,Checked Out,Out
PWW,120,Power Supply,5V Wall Wart,Checked Out,Out
PWW,121,Power Supply,5V Wall Wart,Available,Primary
PWW,122,Power Supply,5V Wall Wart,Available,Primary
PWW,123,Power Supply,5V Wall Wart,Available,Secondary
PWW,124,Power Supply,5V Wall Wart,Checked Out,Out
PWW,125,Power Supply,5V Wall Wart,Checked Out,Out
PWW,126,Power Supply,5V Wall Wart,Checked Out,Out
PWW,127,Power Supply,5V Wall Wart,Checked Out,Out
PWW,128,Power Supply,5V Wall Wart,Available,Secondary
PWW,129,Power Supply,5V Wall Wart,Checked Out,Out
PWW,130,Power Supply,5V Wall Wart,Available,Secondary
PWW,131,Power Supply,5V Wall Wart,Available,Primary
PWW,132,Power Supply,5V Wall Wart,Checked Out,Out
PWW,133,Power Supply,5V Wall Wart,Available,Primary
PWW,134,Power Supply,5V Wall Wart,Available,Secondary
PWW,135,Power Supply,5V Wall Wart,Available,Primary
PWW,136,Power Supply,5V Wall Wart,Available,Primary
PWW,137,Power Supply,5V Wall Wart,Checked Out,Out
PWW,138,Power Supply,5V Wall Wart,Available,Secondary
PWW,139,Power Supply,5V Wall Wart,Checked Out,Out
PWW,140,Power Supply,5V Wall Wart,Available,Primary
PWW,141,Power Supply,5V Wall Wart,Checked Out,Out
PWW,142,Power Supply,5V Wall Wart,Available,Primary
PWW,143,Power Supply,5V Wall Wart,Checked Out,Out
PWW,144,Power Supply,5V Wall Wart,Checked Out,Out
PWW,145,Power Supply,5V Wall Wart,Checked Out,Out
PWW,146,Power Supply,5V Wall Wart,Available,Secondary
PWW,147,Power Supply,5V Wall Wart,Available,Secondary
PWW,148,Power Supply,5V Wall Wart,Available,Primary
PWW,149,Power Supply,5V Wall Wart,Available,Primary
PWW,150,Power Supply,5V Wall Wart,Available,Primary
PWW,151,Power Supply,5V Wall Wart,Checked Out,Out
PWW,152,Power Supply,5V Wall Wart,Available,Primary
PWW,153,Power Supply,5V Wall Wart,Available,Secondary
PWW,154,Power Supply,5V Wall Wart,Checked Out,Out
PWW,155,Power Supply,5V Wall Wart,Checked Out,Out
PWW,156,Power Supply,5V Wall Wart,Available,Primary
PWW,157,Power Supply,5V Wall Wart,Checked Out,Out
PWW,158,Power Supply,5V Wall Wart,Checked Out,Out
PWW,159,Power Supply,5V Wall Wart,Available,Secondary
PWW,160,Power Supply,5V Wall Wart,Checked Out,Out
PWW,161,Power Supply,5V Wall Wart,Checked Out,Out
PWW,162,Power Supply,5V Wall Wart,Checked Out,Out
PWW,163,Power Supply,5V Wall Wart,Checked Out,Out
PWW,164,Power Supply,5V Wall Wart,Checked Out,Out
PWW,165,Power Supply,5V Wall Wart,Available,Secondary
PWW,166,Power Supply,5V Wall Wart,Available,Secondary
PWW,167,Power Supply,5V Wall Wart,Checked Out,Out
PWW,168,Power Supply,5V Wall Wart,Available,Secondary
PWW,169,Power Supply,5V Wall Wart,Available,Secondary
PWW,170,Power Supply,5V Wall Wart,Available,Secondary
PWW,171,Power Supply,5V Wall Wart,Checked Out,Out
PWW,172,Power Supply,5V Wall Wart,Checked Out,Out
PWW,173,Power Supply,5V Wall Wart,Available,Primary
PWW,174,Power Supply,5V Wall Wart,Available,Secondary
PWW,175,Power Supply,5V Wall Wart,Checked Out,Out
PWW,176,Power Supply,5V Wall Wart,Available,Secondary
PWW,177,Power Supply,5V Wall Wart,Available,Primary
PWW,178,Power Supply,5V Wall Wart,Available,Primary
PWW,179,Power Supply,5V Wall Wart,Checked Out,Out
PWW,180,Power Supply,5V Wall Wart,Checked Out,Out
PWW,181,Power Supply,5V Wall Wart,Available,Primary
PWW,182,Power Supply,5V Wall Wart,Checked Out,Out
PWW,183,Power Supply,5V Wall Wart,Checked Out,Out
PWW,184,Power Supply,5V Wall Wart,Available,Secondary
PWW,185,Power Supply,5V Wall Wart,Available,Primary
PWW,186,Power Supply,5V Wall Wart,Available,Primary
PWW,187,Power Supply,5V Wall Wart,Checked Out,Out
PWW,188,Power Supply,5V Wall Wart,Checked Out,Out
PWW,189,Power Supply,5V Wall Wart,Checked Out,Out
PWW,190,Power Supply,5V Wall Wart,Available,Secondary
PWW,191,Power Supply,5V Wall Wart,Available,Secondary
PWW,192,Power Supply,5V Wall Wart,Available,Primary
PWW,193,Power Supply,5V Wall Wart,Checked Out,Out
PWW,194,Power Supply,5V Wall Wart,Checked Out,Out
PWW,195,Power Supply,5V Wall Wart,Checked Out,Out
PWW,196,Power Supply,5V Wall Wart,Checked Out,Out
PWW,197,Power Supply,5V Wall Wart,Available,Primary
PWW,198,Power Supply,5V Wall Wart,Available,Primary
PWW,199,Power Supply,5V Wall Wart,Checked Out,Out
PWW,200,Power Supply,5V Wall Wart,Checked Out,Out
PWW,201,Power Supply,5V Wall Wart,Checked Out,Out
PWW,202,Power Supply,5V Wall Wart,Checked Out,Out
PWW,203,Power Supply,5V Wall Wart,Checked Out,Out
PWW,204,Power Supply,5V Wall Wart,Available,Primary
PWW,205,Power Supply,5V Wall Wart,Checked Out,Out
PWW,206,Power Supply,5V Wall Wart,Checked Out,Out
PWW,207,Power Supply,5V Wall Wart,Available,Secondary
PWW,208,Power Supply,5V Wall Wart,Available,Secondary
PWW,209,Power Supply,5V Wall Wart,Available,Primary
PWW,210,Power Supply,5V Wall Wart,Available,Secondary
PWW,211,Power Supply,5V Wall Wart,Checked Out,Out
PWW,212,Power Supply,5V Wall Wart,Checked Out,Out
PWW,213,Power Supply,5V Wall Wart,Checked Out,Out
PWW,214,Power Supply,5V Wall Wart,Available,Secondary
PWW,215,Power Supply,5V Wall Wart,Available,Secondary
PWW,216,Power Supply,5V Wall Wart,Available,Primary
PWW,217,Power Supply,5V Wall Wart,Available,Primary
PWW,218,Power Supply,5V Wall Wart,Available,Primary
PWW,219,Power Supply,5V Wall Wart,Available,Secondary
PWW,220,Power Supply,5V Wall Wart,Available,Secondary
PWW,221,Power Supply,5V Wall Wart,Available,Secondary
PWW,222,Power Supply,5V Wall Wart,Checked Out,Out
PWW,223,Power Supply,5V Wall Wart,Checked Out,Out
PWW,224,Power Supply,5V Wall Wart,Available,Primary
PWW,225,Power Supply,5V Wall Wart,Checked Out,Out
PWW,226,Power Supply,5V Wall Wart,Checked Out,Out
PWW,227,Power Supply,5V Wall Wart,Checked Out,Out
PWW,228,Power Supply,5V Wall Wart,Checked Out,Out
PWW,229,Power Supply,5V Wall Wart,Checked Out,Out
PWW,230,Power Supply,5V Wall Wart,Checked Out,Out
PWW,231,Power Supply,5V Wall Wart,Checked Out,Out
PWW,232,Power Supply,5V Wall Wart,Available,Primary
PWW,233,Power Supply,5V Wall Wart,Checked Out,Out
PWW,234,Power Supply,5V Wall Wart,Available,Primary
PWW,235,Power Supply,5V Wall Wart,Available,Primary
PWW,236,Power Supply,5V Wall Wart,Checked Out,Out
PWW,237,Power Supply,5V Wall Wart,Checked Out,Out
PWW,238,Power Supply,5V Wall Wart,Available,Primary
PWW,239,Power Supply,5V Wall Wart,Checked Out,Out
PWW,240,Power Supply,5V Wall Wart,Checked Out,Out
PWW,241,Power Supply,5V Wall Wart,Checked Out,Out
PWW,242,Power Supply,5V Wall Wart,Checked Out,Out
PWW,243,Power Supply,5V Wall Wart,Available,Secondary
PWW,244,Power Supply,5V Wall Wart,Available,Secondary
PWW,245,Power Supply,5V Wall Wart,Available,Primary
PWW,246,Power Supply,5V Wall Wart,Available,Secondary
PWW,247,Power Supply,5V Wall Wart,Available,Secondary
PWW,248,Power Supply,5V Wall Wart,Checked Out,Out
PWW,249,Power Supply,5V Wall Wart,Checked Out,Out
PWW,250,Power Supply,5V Wall Wart,Available,Primary
PWW,251,Power Supply,5V Wall Wart,Checked Out,Out
PWW,252,Power Supply,5V Wall Wart,Checked Out,Out
PWW,253,Power Supply,5V Wall Wart,Checked Out,Out
PWW,254,Power Supply,5V Wall Wart,Available,Secondary
PWW,255,Power Supply,5V Wall Wart,Checked Out,Out
PWW,256,Power Supply,5V Wall Wart,Checked Out,Out
PWW,257,Power Supply,5V Wall Wart,Available,Secondary
PWW,258,Power Supply,5V Wall Wart,Checked Out,Out
PWW,259,Power Supply,5V Wall Wart,Checked Out,Out
PWW,260,Power Supply,5V Wall Wart,Available,Secondary
PWW,261,Power Supply,5V Wall Wart,Checked Out,Out
PWW,262,Power Supply,5V Wall Wart,Available,Secondary
PWW,263,Power Supply,5V Wall Wart,Available,Secondary
PWW,264,Power Supply,5V Wall Wart,Available,Secondary
PWW,265,Power Supply,5V Wall Wart,Checked Out,Out
PWW,266,Power Supply,5V Wall Wart,Available,Secondary
PWW,267,Power Supply,5V Wall Wart,Available,Secondary
PWW,268,Power Supply,5V Wall Wart,Checked Out,Out
PWW,269,Power Supply,5V Wall Wart,Checked Out,Out
PWW,270,Power Supply,5V Wall Wart,Checked Out,Out
PWW,271,Power Supply,5V Wall Wart,Available,Secondary
PWW,272,Power Supply,5V Wall Wart,Available,Primary
PWW,273,Power Supply,5V Wall Wart,Available,Primary
PWW,274,Power Supply,5V Wall Wart,Available,Secondary
PWW,275,Power Supply,5V Wall Wart,Checked Out,Out
PWW,276,Power Supply,5V Wall Wart,Checked Out,Out
PWW,277,Power Supply,5V Wall Wart,Checked Out,Out
PWW,278,Power Supply,5V Wall Wart,Checked Out,Out
PWW,279,Power Supply,5V Wall Wart,Checked Out,Out
PWW,280,Power Supply,5V Wall Wart,Available,Primary
PWW,281,Power Supply,5V Wall Wart,Available,Primary
PWW,282,Power Supply,5V Wall Wart,Checked Out,Out
PWW,283,Power Supply,5V Wall Wart,Checked Out,Out
PWW,284,Power Supply,5V Wall Wart,Available,Secondary
PWW,285,Power Supply,5V Wall Wart,Available,Primary
PWW,286,Power Supply,5V Wall Wart,Checked Out,Out
PWW,287,Power Supply,5V Wall Wart,Checked Out,Out
PWW,288,Power Supply,5V Wall Wart,Checked Out,Out
PWW,289,Power Supply,5V Wall Wart,Available,Primary
PWW,290,Power Supply,5V Wall Wart,Available,Secondary
PWW,291,Power Supply,5V Wall Wart,Available,Secondary
PWW,292,Power Supply,5V Wall Wart,Available,Secondary
PWW,293,Power Supply,5V Wall Wart,Available,Secondary
PWW,294,Power Supply,5V Wall Wart,Checked Out,Out
PWW,295,Power Supply,5V Wall Wart,Checked Out,Out
PWW,296,Power Supply,5V Wall Wart,Available,Primary
PWW,297,Power Supply,5V Wall Wart,Checked Out,Out
PWW,298,Power Supply,5V Wall Wart,Checked Out,Out
PWW,299,Power Supply,5V Wall Wart,Checked Out,Out
PWW,300,Power Supply,5V Wall Wart,Available,Primary
PWW,301,Power Supply,5V Wall Wart,Available,Secondary
PWW,302,Power Supply,5V Wall Wart,Checked Out,Out
PWW,303,Power Supply,5V Wall Wart,Available,Primary
PWW,304,Power Supply,5V Wall Wart,Available,Secondary
PWW,305,Power Supply,5V Wall Wart,Available,Primary
PWW,306,Power Supply,5V Wall Wart,Available,Secondary
PWW,307,Power Supply,5V Wall Wart,Checked Out,Out
PWW,308,Power Supply,5V Wall Wart,Available,Primary
PWW,309,Power Supply,5V Wall Wart,Checked Out,Out
PWW,310,Power Supply,5V Wall Wart,Checked Out,Out
PWW,311,Power Supply,5V Wall Wart,Available,Secondary
PWW,312,Power Supply,5V Wall Wart,Available,Secondary
PWW,313,Power Supply,5V Wall Wart,Checked Out,Out
PWW,314,Power Supply,5V Wall Wart,Checked Out,Out
PWW,315,Power Supply,5V Wall Wart,Checked Out,Out
PWW,316,Power Supply,5V Wall Wart,Checked Out,Out
PWW,317,Power Supply,5V Wall Wart,Available,Primary
PWW,318,Power Supply,5V Wall Wart,Available,Primary
PWW,319,Power Supply,5V Wall Wart,Available,Primary
PWW,320,Power Supply,5V Wall Wart,Checked Out,Out
PWW,321,Power Supply,5V Wall Wart,Checked Out,Out
PWW,322,Power Supply,5V Wall Wart,Checked Out,Out
PWW,323,Power Supply,5V Wall Wart,Checked Out,Out
PWW,324,Power Supply,5V Wall Wart,Checked Out,Out
PWW,325,Power Supply,5V Wall Wart,Available,Primary
PWW,326,Power Supply,5V Wall Wart,Checked Out,Out
PWW,327,Power Supply,5V Wall Wart,Checked Out,Out
PWW,328,Power Supply,5V Wall Wart,Available,Primary
PWW,329,Power Supply,5V Wall Wart,Available,Primary
PWW,330,Power Supply,5V Wall Wart,Available,Primary
PWW,331,Power Supply,5V Wall Wart,Checked Out,Out
PWW,332,Power Supply,5V Wall Wart,Checked Out,Out
PWW,333,Power Supply,5V Wall Wart,Available,Primary
PWW,334,Power Supply,5V Wall Wart,Checked Out,Out
PWW,335,Power Supply,5V Wall Wart,Checked Out,Out
PWW,336,Power Supply,5V Wall Wart,Available,Secondary
PWW,337,Power Supply,5V Wall Wart,Checked Out,Out
PWW,338,Power Supply,5V Wall Wart,Available,Primary
PWW,339,Power Supply,5V Wall Wart,Checked Out,Out
PWW,340,Power Supply,5V Wall Wart,Available,Primary
PWW,341,Power Supply,5V Wall Wart,Checked Out,Out
PWW,342,Power Supply,5V Wall Wart,Checked Out,Out
PWW,343,Power Supply,5V Wall Wart,Checked Out,Out
PWW,344,Power Supply,5V Wall Wart,Checked Out,Out
PWW,345,Power Supply,5V Wall Wart,Available,Secondary
PWW,346,Power Supply,5V Wall Wart,Checked Out,Out
PWW,347,Power Supply,5V Wall Wart,Available,Primary
PWW,348,Power Supply,5V Wall Wart,Available,Primary
PWW,349,Power Supply,5V Wall Wart,Available,Primary
PWW,350,Power Supply,5V Wall Wart,Checked Out,Out
PWW,351,Power Supply,5V Wall Wart,Available,Primary
OSC,002,Oscilloscope,2 Port,Available,Primary
OSC,003,Oscilloscope,2 Port,Checked Out,Out
OSC,004,Oscilloscope,2 Port,Checked Out,Out
OSC,005,Oscilloscope,2 Port,Checked Out,Out
OSC,006,Oscilloscope,2 Port,Available,Secondary
OSC,007,Oscilloscope,2 Port,Available,Primary
OSC,008,Oscilloscope,2 Port,Checked Out,Out
OSC,009,Oscilloscope,2 Port,Available,Primary
OSC,010,Oscilloscope,2 Port,Available,Primary
OSC,011,Oscilloscope,2 Port,Checked Out,Out
OSC,012,Oscilloscope,2 Port,Checked Out,Out
OSC,013,Oscilloscope,2 Port,Available,Secondary
OSC,014,Oscilloscope,2 Port,Available,Secondary
OSC,015,Oscilloscope,2 Port,Checked Out,Out
OSC,016,Oscilloscope,2 Port,Checked Out,Out
OSC,017,Oscilloscope,2 Port,Available,Secondary
OSC,018,Oscilloscope,2 Port,Checked Out,Out
OSC,019,Oscilloscope,2 Port,Available,Primary
OSC,020,Oscilloscope,2 Port,Checked Out,Out
OSC,021,Oscilloscope,2 Port,Checked Out,Out
OSC,022,Oscilloscope,2 Port,Checked Out,Out
OSC,023,Oscilloscope,2 Port,Checked Out,Out
OSC,024,Oscilloscope,2 Port,Available,Secondary
OSC,025,Oscilloscope,2 Port,Checked Out,Out
OSC,026,Oscilloscope,2 Port,Checked Out,Out
OSC,027,Oscilloscope,2 Port,Available,Secondary
OSC,028,Oscilloscope,2 Port,Checked Out,Out
OSC,029,Oscilloscope,2 Port,Checked Out,Out
OSC,030,Oscilloscope,2 Port,Checked Out,Out
OSC,031,Oscilloscope,2 Port,Available,Secondary
OSC,032,Oscilloscope,2 Port,Checked Out,Out
OSC,033,Oscilloscope,2 Port,Checked Out,Out
OSC,034,Oscilloscope,2 Port,Available,Primary
OSC,035,Oscilloscope,2 Port,Checked Out,Out
OSC,036,Oscilloscope,2 Port,Available,Primary
OSC,037,Oscilloscope,2 Port,Available,Primary
OSC,038,Oscilloscope,2 Port,Checked Out,Out
OSC,039,Oscilloscope,2 Port,Available,Primary
OSC,040,Oscilloscope,2 Port,Available,Secondary
OSC,041,Oscilloscope,2 Port,Available,Secondary
OSC,042,Oscilloscope,2 Port,Available,Primary
OSC,043,Oscilloscope,2 Port,Checked Out,Out
OSC,044,Oscilloscope,2 Port,Checked Out,Out
OSC,045,Oscilloscope,2 Port,Checked Out,Out
OSC,046,Oscilloscope,2 Port,Checked Out,Out
OSC,047,Oscilloscope,2 Port,Available,Secondary
OSC,048,Oscilloscope,2 Port,Available,Primary
OSC,049,Oscilloscope,2 Port,Available,Secondary
OSC,050,Oscilloscope,2 Port,Available,Secondary
OSC,051,Oscilloscope,2 Port,Available,Secondary
OSC,052,Oscilloscope,2 Port,Available,Secondary
OSC,053,Oscilloscope,2 Port,Available,Secondary
OSC,054,Oscilloscope,2 Port,Available,Secondary
OSC,055,Oscilloscope,2 Port,Available,Secondary
OSC,056,Oscilloscope,2 Port,Available,Secondary
OSC,057,Oscilloscope,2 Port,Available,Primary
OSC,058,Oscilloscope,2 Port,Checked Out,Out
OSC,059,Oscilloscope,2 Port,Checked Out,Out
OSC,060,Oscilloscope,2 Port,Checked Out,Out
OSC,061,Oscilloscope,2 Port,Available,Primary
OSC,062,Oscilloscope,2 Port,Available,Primary
OSC,063,Oscilloscope,2 Port,Checked Out,Out
OSC,064,Oscilloscope,2 Port,Available,Secondary
OSC,065,Oscilloscope,2 Port,Available,Secondary
OSC,066,Oscilloscope,2 Port,Checked Out,Out
OSC,067,Oscilloscope,2 Port,Checked Out,Out
OSC,068,Oscilloscope,2 Port,Checked Out,Out
OSC,069,Oscilloscope,2 Port,Available,Secondary
OSC,070,Oscilloscope,2 Port,Checked Out,Out
OSC,071,Oscilloscope,2 Port,Checked Out,Out
OSC,072,Oscilloscope,2 Port,Checked Out,Out
OSC,073,Oscilloscope,2 Port,Available,Primary
OSC,074,Oscilloscope,2 Port,Checked Out,Out
OSC,075,Oscilloscope,2 Port,Checked Out,Out
OSC,076,Oscilloscope,2 Port,Available,Secondary
OSC,077,Oscilloscope,2 Port,Checked Out,Out
OSC,078,Oscilloscope,2 Port,Available,Primary
OSC,079,Oscilloscope,2 Port,Available,Primary
OSC,080,Oscilloscope,2 Port,Available,Primary
OSC,081,Oscilloscope,2 Port,Available,Secondary
OSC,082,Oscilloscope,2 Port,Available,Primary
OSC,083,Oscilloscope,2 Port,Checked Out,Out
OSC,084,Oscilloscope,2 Port,Checked Out,Out
OSC,085,Oscilloscope,2 Port,Available,Secondary
OSC,086,Oscilloscope,2 Port,Available,Primary
OSC,087,Oscilloscope,2 Port,Checked Out,Out
OSC,088,Oscilloscope,2 Port,Checked Out,Out
OSC,089,Oscilloscope,2 Port,Checked Out,Out
OSC,090,Oscilloscope,2 Port,Checked Out,Out
OSC,091,Oscilloscope,2 Port,Checked Out,Out
OSC,092,Oscilloscope,2 Port,Checked Out,Out
OSC,093,Oscilloscope,2 Port,Available,Primary
OSC,094,Oscilloscope,2 Port,Available,Secondary
